"","Status","sitagliptin","Status","sitagliptin","Status","sitagliptin","Status","sitagliptin"
"succinoyltaurine","0.770076422898679","0.0945450632405182","0.803223448019606","0.206531811502612","-0.0121118471134946","-0.0556095135000101","NS","NS"
"X3.5.dichloro.2.6.dihydroxybenzoic.acid","4.70601240953326e-05","0.129579789963743","9.74970815226967e-05","0.263012653717224","0.16857736925227","-0.0504232379573549","OK_nc","NS"
"metabolonic.lactone.sulfate","1.12566330684748e-51","0.0281401201242561","6.3646879474668e-50","0.0833758580974138","0.626447229386568","0.0729786909779226","OK_sd","C: Status"
"vanillic.acid.glycine","0.19207184759292","0.691190759340269","0.232830496700299","0.79431305348861","-0.0537363798529763","-0.0132223895194238","NS","NS"
"X2.hydroxy.4..methylthio.butanoic.acid","1.03157050262887e-09","0.0433929281438956","3.36500281746967e-09","0.11591378640013","0.252854691920512","0.0671610158673562","OK_nc","NS"
"branched.chain.14.0.dicarboxylic.acid..","2.44280019881683e-17","0.0497620988455535","1.50676357717929e-16","0.127409751195125","-0.350840216786157","-0.0652398745527257","OK_nc","NS"
"pentose.acid.","0.00675571064846144","0.69840539766299","0.0104413432231915","0.799777320361753","-0.112199334189268","0.0128973581816764","OK_nc","NS"
"X1.methyl.5.imidazolelactate","3.15175121394476e-05","0.104656843101588","6.67227207070678e-05","0.222950292133211","0.17240634906207","0.0539751372479852","OK_nc","NS"
"feruloylquinate..1.","0.467167674241743","0.999528442678268","0.517930174792521","0.999877877316002","0.0118164362082874","-1.96730102190337e-05","NS","NS"
"feruloylquinate..2.","0.361033713204417","0.753476169680877","0.411009017465096","0.841536759059218","0.0169406792178428","-0.0104538399092859","NS","NS"
"feruloylquinate..4.","0.109469169574447","0.151653241220755","0.139337186573126","0.289035742045736","0.0285980480156341","0.047697137651073","NS","NS"
"X.2.or.3..decenoate..10.1n7.or.n8.","0.858487079269587","0.717962619659831","0.878575279782015","0.815293117053046","0.00739095360912589","0.0120223125778651","NS","NS"
"S.carboxyethylcysteine","9.14724343816435e-07","0.140492521076491","2.2986683973313e-06","0.275105845744299","0.203344960403577","0.0490343640843721","OK_nc","NS"
"isoursodeoxycholate.sulfate..1.","6.7421240138918e-38","1.15329438072423e-12","1.55068852319511e-36","2.761253951968e-10","0.505294672377944","0.233422530100371","OK_sd","OK_sd"
"isoursodeoxycholate.sulfate..2.","4.49956058997293e-12","9.97775892676007e-06","1.83360472089888e-11","0.000141039779829306","0.281117562178315","0.14625959306435","OK_sd","C: Status"
"chenodeoxycholic.acid.sulfate..1.","2.49665845610892e-27","5.11053711289015e-07","2.73223026204823e-26","1.35980369846901e-05","0.426226807403452","0.166010525579037","OK_sd","C: Status"
"branched.chain..straight.chain..or.cyclopropyl.10.1.fatty.acid..1..","1.46958654038429e-23","0.00153622591909897","1.32068141410694e-22","0.00835614017805967","-0.414359242384648","-0.10515291592082","OK_sd","C: Status"
"X3.bromo.5.chloro.2.6.dihydroxybenzoic.acid.","4.68662983933888e-05","0.23231728292115","9.72439861159459e-05","0.389203151758025","0.168617136104894","-0.0397428028524521","OK_nc","NS"
"branched.chain..straight.chain..or.cyclopropyl.12.1.fatty.acid.","0.527383530647496","0.573159341639229","0.576215339040782","0.712250207513217","0.02618363196346","0.0187524766199163","NS","NS"
"decadienedioic.acid..C10.2.DC...","0.15892070506379","0.0558143087624019","0.195340033307575","0.139227972409153","-0.0583550157363117","-0.0635966100114245","NS","NS"
"deoxycholic.acid.12.sulfate.","6.98873572614956e-38","4.28390538637007e-10","1.58061906339749e-36","4.47173816100322e-08","0.53249519957279","0.205597972209105","OK_sd","OK_sd"
"GlcNAc.sulfate.conjugate.of.C21H34O2.steroid..","0.00014270421386624","0.0344681826435832","0.000277833024700843","0.0980572826988311","0.157272221149148","0.0703002559208715","OK_sd","C: Status"
"cis.3.4.methyleneheptanoate","0.953515727440317","0.376628967871868","0.961946399691723","0.546606360511942","0.00242009703112045","0.0294235983952625","NS","NS"
"cis.3.4.methyleneheptanoylcarnitine","2.78605318215027e-07","0.0639260831563874","7.31271599260718e-07","0.155183711705219","0.212798109370207","0.0616123043445249","OK_nc","NS"
"N.acetyl.2.aminoadipate","1.62193801778293e-08","0.309261017971209","4.78471715245966e-08","0.477437089177395","0.233954074966198","0.0338357933003067","OK_nc","NS"
"X4.chlorobenzoic.acid","0.000198226408776345","0.59898983064804","0.000374845307396922","0.728341577230637","-0.154142001749742","0.0175028214297109","OK_nc","NS"
"X2.methoxyhydroquinone.sulfate..1.","5.74229436220027e-11","0.00445240226883687","2.08350092232774e-10","0.0202748653651397","0.270840671264472","0.0944632597935427","OK_sd","C: Status"
"X2.methoxyhydroquinone.sulfate..2.","0.00278135723862975","0.136384533754292","0.00456937260632031","0.269689889135969","0.119618692693125","0.049547088900642","OK_nc","NS"
"X2.4.di.tert.butylphenol","0.00397210258186455","0.643705714171984","0.00639400142774637","0.761559419469383","-0.119311919830025","0.0153951789268287","OK_nc","NS"
"X3.hydroxyoctanoylcarnitine..1.","1.56017017024897e-07","0.68866144880976","4.16761992328317e-07","0.79431305348861","-0.217269039800938","-0.0133366362035434","OK_nc","NS"
"X3.hydroxyoctanoylcarnitine..2.","4.83666638376873e-06","0.595152945048554","1.12194124491866e-05","0.728031302838521","-0.189369752195698","-0.0176868536298465","OK_nc","NS"
"cis.3.4.methyleneheptanoylglycine","0.416952656359288","0.671570181711748","0.468138287715448","0.783594786399693","-0.0336200334041562","-0.0141128411712531","NS","NS"
"bilirubin.degradation.product..C16H18N2O5..1...","3.3049967390091e-06","0.719185644078251","7.85443182983422e-06","0.815999096165708","-0.192647677047709","0.0119678718395007","OK_nc","NS"
"bilirubin.degradation.product..C16H18N2O5..2...","5.4363835962886e-05","0.781475262577054","0.000111437651664103","0.8614637947336","-0.167179848431482","0.0092335543299095","OK_nc","NS"
"bilirubin.degradation.product..C17H18N2O4..1...","1.4296789644663e-09","0.47584359755646","4.58646419569921e-09","0.633058590082467","-0.250684557963028","-0.0237304981617863","OK_nc","NS"
"bilirubin.degradation.product..C17H18N2O4..2...","3.00189425546566e-09","0.275412580702223","9.36452989578596e-09","0.436948549140705","-0.245690977469238","-0.0362937319452692","OK_nc","NS"
"bilirubin.degradation.product..C17H18N2O4..3...","9.74332032729829e-08","0.442662743369936","2.66029893041122e-07","0.605537643904237","-0.22083669457921","-0.0255505092029167","OK_nc","NS"
"bilirubin.degradation.product..C17H20N2O5..1...","0.00319708567925928","0.671081638513655","0.00522075242690114","0.783594786399693","-0.122118323429493","-0.0141351395226841","OK_nc","NS"
"bilirubin.degradation.product..C17H20N2O5..2...","0.00548245199184718","0.69650920606983","0.00861074925108406","0.798486530538806","-0.115039823662414","-0.0129826645988756","OK_nc","NS"
"tetrahydrocortisol.glucuronide","5.02528988036018e-38","0.00012855224088685","1.17574454614634e-36","0.00111823968515035","0.533977935077773","0.126947583603115","OK_sd","C: Status"
"bilirubin.degradation.product..C16H18N2O5..3...","6.25922343488634e-06","0.913986712693704","1.42992696988902e-05","0.947501886268416","-0.187120084532967","0.00359537530642642","OK_nc","NS"
"bilirubin.degradation.product..C16H18N2O5..4...","1.18673398532646e-05","0.81703436942299","2.63136931060131e-05","0.883438756419919","-0.181427743628782","0.00770122927424354","OK_nc","NS"
"N.N.dimethyl.pro.pro","0.48048694221062","0.417060559394597","0.531305798006937","0.582853943458772","-0.0292286366786724","-0.0270086244343418","NS","NS"
"oxindolylalanine","0.00963167173570332","0.195012596599569","0.0144741733614058","0.340563524073922","0.107234158590208","0.0431164752072047","OK_nc","NS"
"tetrahydrocortisone.glucuronide..5.","1.82711601446079e-45","5.73518878454785e-05","6.88721231006472e-44","0.000576327477656704","0.586169088657358","0.133330701157136","OK_sd","C: Status"
"perfluorohexanesulfonate..PFHxS.","8.98589803388596e-08","0.452512883400722","2.46340679434005e-07","0.612074698609069","0.221444559326463","0.025002457631472","OK_nc","NS"
"X.07765","0.000118748882865681","0.60075072705217","0.000233201496452575","0.728524340133865","0.156215559065138","0.0174185407456984","OK_nc","NS"
"X.10458","3.4341701582578e-08","0.616945535604211","9.74930733212518e-08","0.740880612225588","0.228329905809369","0.0166485356950704","OK_nc","NS"
"X.11299","1.71268180888858e-15","0.00844621504780477","9.04322651619378e-15","0.0332217791880321","-0.329735380000682","-0.0874998453656703","OK_sd","C: Status"
"X.11308","3.02220688091672e-14","0.00125523237938265","1.49676450270218e-13","0.00712698886536509","0.3146921477509","0.107076186778247","OK_sd","C: Status"
"X.11315","2.85039522947278e-26","0.0261935782565404","3.02186431749575e-25","0.0795183125148217","-0.439230568211514","-0.0739070316142178","OK_sd","C: Status"
"X.11372","0.0364623242411397","0.385775998104376","0.0500297007029591","0.554552997275041","0.086646290888846","0.0288640141065547","OK_nc","NS"
"X.11378","9.77317862061682e-16","0.00604618088046792","5.30488135527081e-15","0.0254014472284674","0.332598593389613","0.0911915774958222","OK_sd","C: Status"
"X.11381","0.000464010369273669","0.000209188612615082","0.000846319988043507","0.00162210827039238","-0.145006987604104","-0.122948625848193","OK_sd","C: Status"
"X.11407","6.1403121196867e-10","0.280784465317404","2.05738359170737e-09","0.443567542998507","0.256217831456717","0.0358905599813232","OK_nc","NS"
"X.11444","1.81892358369156e-30","0.00198505850261225","2.57112427403068e-29","0.0104004802627213","0.475191164941543","0.102666955897674","OK_sd","C: Status"
"X.11470","0.0189612427394194","0.17783875288356","0.0274311368842134","0.319215856697078","-0.097190187813164","-0.0448298415638065","OK_nc","NS"
"X.11478","0.263357789386883","0.526073307139523","0.310222673782986","0.679887121703174","-0.0463340642859578","0.0211020742203467","NS","NS"
"X.11483","3.79588447249677e-07","0.311552651765199","9.81145757938689e-07","0.478796091104614","-0.210292797654892","-0.0336760054594487","OK_nc","NS"
"X.11787","1.36628249329175e-12","0.38944500789215","5.79389169811532e-12","0.558643631828381","0.293570268028587","0.0286418356952705","OK_nc","NS"
"X.11795","0.910345036353068","0.80308482123112","0.925096168240536","0.87532906984954","0.00466976469385205","0.0083002284380839","NS","NS"
"X.11843","8.71565460185216e-05","0.0956401977696254","0.00017599915617133","0.207653997397411","-0.162237396748208","-0.0554259572614925","OK_nc","NS"
"X.11847","6.97880382499259e-08","0.0121620236752557","1.93270138581938e-07","0.0440103096728587","-0.222978423641962","-0.0833192555540651","OK_sd","C: Status"
"X.11849","0.000270984919892782","0.0388966713553595","0.000505813667530268","0.108383538047686","-0.150716371445127","-0.0686660348259686","OK_nc","NS"
"X.11850","1.30035138346231e-07","0.0180078853086634","3.5011444987269e-07","0.0596017082045276","-0.21861543181121","-0.0786173445069052","OK_sd","OK_sd"
"X.11852","0.428591672225231","0.452586887565632","0.479867078555808","0.612074698609069","-0.0327906104779975","0.0249983658186271","NS","NS"
"X.11858","2.90177929213559e-06","0.00275245972438898","6.95709275517314e-06","0.0136816404615233","-0.189131151079954","-0.099418347609145","OK_sd","C: Status"
"X.11880","1.03071345044451e-11","0.0267145663948796","4.00767378869111e-11","0.0807381678698119","0.281753831820299","0.0736528847747978","OK_sd","C: Status"
"X.11979","1.5467244802818e-09","0.000149160428182043","4.93860028174684e-09","0.00124178344198179","0.235658368650086","0.125738874797618","OK_sd","C: Status"
"X.12007","2.43773092803319e-05","0.0148776659940184","5.22590974619437e-05","0.0507261124469421","0.167043504936771","0.080932578225927","OK_sd","C: Status"
"X.12013","2.98834551268049e-05","0.0476464944943598","6.33622634485534e-05","0.123154843864469","-0.17134968697806","-0.0658538505722068","OK_nc","NS"
"X.12015","0.275756963172549","0.441985794096713","0.322866435742148","0.605221718051705","-0.0437662618022338","-0.0255884275652758","NS","NS"
"X.12026","0.00610954616448576","0.487793161813297","0.00949674014342174","0.643280194927739","0.11357413109427","0.0230923001218106","OK_nc","NS"
"X.12096","8.66232957092865e-29","8.37884052932066e-05","1.07842029612387e-27","0.000800710323823108","0.460738754502176","0.130369038828209","OK_sd","C: Status"
"X.12100","4.48240963007083e-06","0.527931976128174","1.0451254068739e-05","0.681640049101743","0.190028745753468","0.0210073874077549","OK_nc","NS"
"X.12101","1.93072537843583e-05","0.000201092819327559","4.17861935970881e-05","0.00159580675922513","0.176985218092782","0.123277248512609","OK_sd","OK_sd"
"X.12104","3.06676321427253e-10","0.670886483471303","1.04300693778642e-09","0.783594786399693","0.26076261461375","-0.0141440486642174","OK_nc","NS"
"X.12111","0.0419609507467772","0.133157392966306","0.0569410101633767","0.26694148651735","-0.0786020247008964","-0.049958284683647","OK_nc","NS"
"X.12112","0.0914435907536691","0.563423600244434","0.118518579419989","0.706144151873241","0.069915807892016","0.0192303206548049","NS","NS"
"X.12117","5.64563462275946e-35","1.06758794733306e-06","1.03528732203846e-33","2.45545227886604e-05","0.510952927408451","0.161334675283374","OK_sd","OK_sd"
"X.12126","1.16714447237693e-07","0.970424097377386","3.15501005779978e-07","0.986416104974616","-0.212275459307148","0.00123416615998581","OK_nc","NS"
"X.12127","2.15974399999137e-11","0.15782723685257","8.25569748729096e-11","0.295409048839914","0.276856827968596","0.0469893351371272","OK_nc","NS"
"X.12193","0.208854505001894","0.128275436735507","0.250588473286976","0.262153264533257","-0.0512140252008226","0.0505952293469347","NS","NS"
"X.12216","2.55716998833458e-09","0.564135025165668","8.03259183835654e-09","0.706144151873241","-0.246776044447979","-0.0191952697547602","OK_nc","NS"
"X.12221","0.00190838168970363","0.195253074229559","0.0032191877196024","0.340563524073922","-0.124936088986854","0.0430932867310689","OK_nc","NS"
"X.12261","0.008285119959691","0.0845840226773761","0.0125575472954955","0.191300864621999","-0.102422369422699","-0.0573625819879241","OK_nc","NS"
"X.12283","1.17230176466746e-09","0.0090017090697919","3.81490046679554e-09","0.0349009120220217","-0.251974140183836","-0.0867815529333125","OK_sd","C: Status"
"X.12306","7.8977874642998e-22","0.206287256620365","6.53493755430173e-21","0.354344059789665","-0.396350539124902","-0.0420510170956022","OK_nc","NS"
"X.12407","0.833903885206487","0.0776245626686773","0.857928409571799","0.178536494137958","-0.00868053582993422","0.0586891114915182","NS","NS"
"X.12410","0.818457522868591","0.00550780386376692","0.845884888448346","0.0237272693432753","-0.00949291581925399","0.092199200498324","NS","OK_nc"
"X.12411","9.07931996268935e-05","0.0904537418443336","0.000181988732486993","0.20126819495138","0.162123777169282","0.0563106942426149","OK_nc","NS"
"X.12456","7.04780815584325e-65","0.000249167271286612","9.56387566747929e-63","0.00188893847561973","0.704361855634963","0.121482692483459","OK_sd","C: Status"
"X.12462","0.164013115198583","0.00562509566066673","0.201053114114252","0.0241558696567239","-0.0576505743469715","-0.091972349532757","NS","OK_nc"
"X.12544","3.62094696317104e-09","0.134991884283086","1.11167987081971e-08","0.268204958963614","-0.244412757206322","-0.0497236064963459","OK_nc","NS"
"X.12680","0.268663263398236","0.134854848517468","0.315377204525438","0.268204958963614","0.0458227761807915","0.0497410514907414","NS","NS"
"X.12707","1.87073155262296e-05","0.954623755609717","4.06173234705498e-05","0.977893825375665","-0.177246543124311","-0.00189408194988886","OK_nc","NS"
"X.12713","0.000307155229779452","0.0107024977372199","0.000570972118918789","0.0402307186410176","0.147364593866815","0.0848045045790838","OK_sd","OK_sd"
"X.12714","9.78158752727028e-08","3.11976439426963e-05","2.66538439247104e-07","0.000355758006976798","0.196101712247054","0.13796229930529","OK_sd","OK_sd"
"X.12718","1.52330310398427e-14","0.00070249284143162","7.59971438274507e-14","0.00449661691425806","0.305238998784271","0.112439050659208","OK_sd","C: Status"
"X.12726","4.71803111546496e-10","0.307894528260293","1.59262891136467e-09","0.476769670781888","-0.255882653698885","-0.0339314459538245","OK_nc","NS"
"X.12729","0.897525706060011","0.897494513598082","0.913685208644737","0.940463362897759","0.00534012020951447","0.00428826260909086","NS","NS"
"X.12730","0.547384516802292","0.945553751834789","0.594716404564219","0.97058732317686","-0.0214172906275209","0.00227321839722108","NS","NS"
"X.12738","0.331274281318122","0.721557389031962","0.38096542351584","0.817200344432832","-0.0347675911513072","-0.0118623887448351","NS","NS"
"X.12740","0.153225113840947","0.985462234626043","0.189483200395542","0.994011038790492","-0.0505947984956768","0.00060653790553064","NS","NS"
"X.12798","0.018377940263711","0.0399914683826697","0.0266725828212362","0.110301671941632","-0.0976673900446525","-0.0682865264680185","OK_nc","NS"
"X.12812","0.574444325892011","0.97729421347376","0.620143954045711","0.991172083470772","0.0232579278061195","-0.000947395642435546","NS","NS"
"X.12816","8.83469065292802e-08","0.0921207727106716","2.42685733117881e-07","0.203323351639534","-0.2163316782748","-0.0560219849664417","OK_nc","NS"
"X.12818","0.312416503315516","0.287399604744358","0.362970201197907","0.452437660833056","0.0408576005817323","0.0354011972594851","NS","NS"
"X.12822","1.16216751551866e-05","0.00908139413168381","2.58111508765766e-05","0.0351095493922933","0.18161521593401","0.0866817766853852","OK_sd","OK_sd"
"X.12830","0.110049045641183","0.480215976025044","0.139828234957945","0.637002032713573","-0.0645700067035552","-0.0234959801252254","NS","NS"
"X.12839","7.18781886008237e-06","0.0253715168311275","1.62564503218863e-05","0.0773854869481927","0.179649597218593","0.0743170621437897","OK_sd","C: Status"
"X.12844","4.11502527479789e-15","0.0815531554973245","2.14772665303874e-14","0.185683946325284","0.325213320759433","0.0579289859952971","OK_nc","NS"
"X.12847","0.272218508149934","0.0404867587361981","0.319274430042748","0.111215651022309","-0.0454819174440139","-0.0681177203888194","NS","NS"
"X.12849","0.214824841509433","0.979696553520504","0.256843444870749","0.992007434547552","0.0513560496744799","0.000847135467179408","NS","NS"
"X.12851","0.10385540622103","0.133188274630032","0.132579290914335","0.26694148651735","0.0671037233136014","0.0499543135289757","NS","NS"
"X.12906","0.739637279482937","0.521734090092568","0.777449874715992","0.67556599261032","0.0136797973026712","0.0213237958626245","NS","NS"
"X.13007","0.84755554194369","0.202500360034381","0.869337014676936","0.34834935650239","0.00743072046174997","0.0424040420622937","NS","NS"
"X.13431","6.04365954918292e-08","0.489071572208052","1.69097855840025e-07","0.64433992571488","-0.224392987399589","-0.0230245267097989","OK_nc","NS"
"X.13507","2.84307580608661e-05","0.00012174967934797","6.06612243531372e-05","0.00107282022646231","0.173377796461886","0.127386899387458","OK_sd","C: Status"
"X.13553","0.00505414208552667","0.146077753247427","0.0079910443674833","0.282371665829011","0.116130571620102","0.0483554063326235","OK_nc","NS"
"X.13658","3.18779512913382e-11","0.138970888194929","1.18516109321496e-10","0.27251950185046","0.262614613750241","0.0492229203336293","OK_nc","NS"
"X.13684","0.00195518016207895","0.155784878248944","0.00328363797022418","0.293611221921968","0.117249724472521","-0.0472211158329121","OK_nc","NS"
"X.13695","0.524997967204952","0.494738650046076","0.574071105154811","0.649284669354473","0.0259336688898231","0.022725232227795","NS","NS"
"X.13723","0.000193273006822371","0.0053616401914086","0.000366300936114465","0.023245194056682","0.139820253826139","0.092488064264988","OK_sd","C: Status"
"X.13728","0.0455761514614514","0.313970197918431","0.0614779697149001","0.481420970141594","-0.0828173110790452","-0.0335082745726864","OK_nc","NS"
"X.13729","0.044134397714435","0.472177898021852","0.0597112439665885","0.629415921036987","0.0819651642371014","0.0239280228996516","OK_nc","NS"
"X.13844","0.0479681227412312","0.857066086445665","0.0645121333596142","0.909334385697238","-0.0817379250792497","-0.00599529656224094","OK_nc","NS"
"X.13866","0.346698288228712","0.823497510463687","0.39735606176213","0.886893747380336","0.0389828775294558","0.00742455290110886","NS","NS"
"X.14056","5.0188874146767e-19","0.157063701544056","3.47481133761035e-18","0.294793143838566","0.369138649972163","0.047075719117497","OK_nc","NS"
"X.14082","0.144248399961213","0.0751386486403243","0.179747547059106","0.175194409286804","-0.0580539238521582","0.0591864100960855","NS","NS"
"X.14904","0.0301499642148387","0.0413466994225255","0.0419625655790114","0.112239123009725","0.0780566507220524","0.0678287408144721","OK_nc","NS"
"X.14939","0.101931680711401","0.127187859421023","0.13036879427462","0.260715899145511","0.0677513549134787","0.0507396774467885","NS","NS"
"X.15220","6.55415622624999e-05","0.146385690695844","0.000133143562859599","0.282371665829011","0.161027348232647","0.0483185542549023","OK_nc","NS"
"X.15245","7.80620088790192e-29","0.0217625534825877","9.99341000460651e-28","0.0693234391452383","0.461267085544181","0.0762656216547866","OK_sd","C: Status"
"X.15461","6.12989957322995e-44","1.92710457183639e-06","1.84850527130512e-42","3.63205681108609e-05","0.575846749911945","0.157487487838511","OK_sd","C: Status"
"X.15486","0.00572294481852783","0.329900160312187","0.00895736576556201","0.501279773172131","0.114460363809892","0.032423623363415","OK_nc","NS"
"X.15503","6.47339273398013e-19","0.00866024522990545","4.43656259596517e-18","0.0337699792442003","0.367968368309227","0.0872182337610277","OK_sd","C: Status"
"X.15728","1.2746154449362e-14","0.0346098215468788","6.40612281029044e-14","0.0982542423412438","-0.319208526013203","-0.0702452915059177","OK_sd","C: Status"
"X.16087","1.87255060668967e-24","0.00272561930046303","1.84134142991151e-23","0.0135980345247365","0.421619533478009","0.0995170863890704","OK_sd","C: Status"
"X.16124","0.000508532392645029","0.419504257443599","0.00092256478184399","0.585064005499449","-0.143314055878109","-0.0268672375622468","OK_nc","NS"
"X.16397","4.23625751283701e-14","3.85697428136086e-08","2.09040052542539e-13","1.88338892176294e-06","-0.312010725688251","-0.181467284840691","OK_sd","OK_sd"
"X.16580","4.86017459179536e-11","0.000205744316435058","1.77769728330628e-10","0.00161384414683453","0.272351811664186","0.123086952264241","OK_sd","OK_sd"
"X.16649","9.58604791806199e-09","0.00473698438627015","2.85895978567255e-08","0.021075697744815","-0.164941542726643","-0.0938086438536242","OK_sd","C: Status"
"X.16935","3.50280273441641e-29","1.24315103056089e-06","4.66010128490497e-28","2.72089669108246e-05","0.464385942985695","0.160351611643928","OK_sd","C: Status"
"X.16964","0.0170876819976673","0.000218223924757252","0.0249065354144302","0.0016730500898056","0.0793178280481293","0.122595660874403","C: sitagliptin","OK_sd"
"X.17010","3.20756037203482e-06","0.157527636497106","7.64848942427538e-06","0.295255528627864","0.192903321100292","0.0470231932103117","OK_nc","NS"
"X.17146","0.000419812250782924","0.0442643743632046","0.000769844897719497","0.117547467731641","-0.145205821867224","-0.0668846887323501","OK_nc","NS"
"X.17301","0.215889196268756","0.87600050012299","0.257661951923221","0.923646214970394","0.0290979741629078","-0.00519413072351148","NS","NS"
"X.17323","9.41732477075133e-14","0.200689903129235","4.51565714272422e-13","0.346925093689646","0.308539647552066","0.0425745157469387","OK_nc","NS"
"X.17325","0.0561680354367233","0.0276245185285301","0.0749459430556868","0.082034524905839","-0.0790792269323849","0.0732190683075054","OK_sd","OK_sd"
"X.17328","0.0293414851854144","0.535144230243307","0.0410055565361559","0.687030009877169","0.0894413325304216","0.0206415633627836","OK_nc","NS"
"X.17335","0.92536645148524","0.137187381764008","0.935709593640441","0.270193435491667","0.00388578959926372","0.0494459587154329","NS","NS"
"X.17343","0.0177274470424117","0.00221364745171273","0.0258113150606789","0.0114217474980007","0.0353981798143456","0.101593725295688","C: sitagliptin","OK_sd"
"X.17348","4.18907551481105e-05","0.024066942731438","8.78605173662844e-05","0.074905599281104","0.142552804699306","0.0749919604392054","OK_sd","C: Status"
"X.17351","1.74967927749042e-07","0.00646304341874487","4.66466557869255e-07","0.0268879619094497","-0.216371445127424","-0.0904654026254681","OK_sd","C: Status"
"X.17354","6.41104727028226e-26","2.67364019051099e-05","6.64106194333819e-25","0.000312769805045122","-0.395646097735562","-0.139113024325845","OK_sd","C: Status"
"X.17355","0.672210092696092","0.269160611722785","0.71320492243049","0.434305529260189","0.00468112665174463","-0.0367697622987687","NS","NS"
"X.17357","9.85006728474867e-31","3.15980129985298e-05","1.42197247929829e-29","0.000357320863658374","0.477384022814811","0.137866804488771","OK_sd","C: Status"
"X.17361","0.702335085555162","0.993136088178487","0.742265351322706","0.996884633680203","0.0130889754922568","-0.000286360652563299","NS","NS"
"X.17365","0.373545396984785","0.02762695496092","0.42312279107542","0.082034524905839","-0.0323872609728109","-0.0732179233749168","NS","OK_nc"
"X.17367","0.00289916635966262","0.108565578599379","0.00474568003626317","0.230192953373996","-0.123004556145115","0.0533769101137827","OK_nc","NS"
"X.17398","0.00569255125923061","0.0137567495002744","0.00893039544367161","0.0481549875979545","0.0550941338211401","0.0818669309494959","OK_sd","OK_sd"
"X.17438","0.199821993250788","0.225382623819561","0.241029728747839","0.380403259357145","-0.0530546623794212","0.0403388621481667","NS","NS"
"X.17612","0.869773589241447","0.755859670084743","0.887430647068153","0.843504582487661","-0.00674332200924865","0.010349434988734","NS","NS"
"X.17653","4.466096469779e-09","0.00103544680748848","1.35885491244173e-08","0.00612242130107517","0.24297546953291","0.108880741126527","OK_sd","C: Status"
"X.17654","4.80935149386007e-09","0.00289369764314308","1.46002012912038e-08","0.0143311959917706","0.242458500448797","0.0989128039545865","OK_sd","C: Status"
"X.17655","0.0383121746035103","0.00387878733919084","0.0523561137330951","0.0180257343126095","-0.0620703759671867","-0.0959067379963323","AD","AD"
"X.17673","0.194400115964724","0.0226910819844102","0.235116717793343","0.0717757535031344","0.0344267324145297","0.0757389625186734","NS","OK_nc"
"X.17676","0.0948950551451511","0.468772045341587","0.122175132667903","0.626105970008399","-0.0691829616079442","-0.0241123030861736","NS","NS"
"X.17685","0.918802549664878","0.610469047524075","0.931153890885168","0.735707368996599","0.00420392442025608","0.0169553798437017","NS","NS"
"X.17690","0.000367382461536249","0.0790356793727074","0.000675525745670311","0.181167933967507","-0.147330507993137","-0.0584125605146369","OK_nc","NS"
"X.17692","0.00649862344653659","0.564933138392958","0.0100669315261988","0.706144151873241","0.0664447297558315","-0.0191559731246745","OK_nc","NS"
"X.17761","0.0657453458437049","0.550482746229865","0.0864500332460344","0.698788668506947","-0.0761592037539909","-0.0198716829013176","OK_nc","NS"
"X.17765","1.93449525994065e-08","0.00025233053612468","5.62122070179756e-08","0.00189197932513706","0.135156170111234","0.121376320161236","OK_sd","OK_sd"
"X.17969","0.0540122760048417","0.0374845623927667","0.0722827007283729","0.105096180097075","-0.0727278924704305","-0.0691691519994414","OK_nc","NS"
"X.18345","3.98409964860552e-23","0.00013635189220473","3.46565591228057e-22","0.00115643448576137","0.409257723290878","0.126470023499034","OK_sd","C: Status"
"X.18779","0.829214157608393","0.105684892590528","0.854592510822447","0.224787459632205","0.00858964016679353","-0.0538161041017505","NS","NS"
"X.18886","2.05238676056321e-22","0.00390849683113426","1.72986884104613e-21","0.0181018095557993","0.403406314976197","0.0958273671233875","OK_sd","C: Status"
"X.18887","9.69447262653849e-19","1.6729711431018e-05","6.61075344432801e-18","0.000210205726036032","-0.366087964278004","-0.142554970234376","OK_sd","C: Status"
"X.18899","1.49551848101343e-06","0.0631838861161865","3.70331857433434e-06","0.1536568699994","-0.199311465351709","-0.0617849114495194","OK_nc","NS"
"X.18901","2.12045185398866e-10","0.0881111228939996","7.32176378082089e-10","0.19750337543831","-0.262961153465965","-0.0567237189559989","OK_nc","NS"
"X.18913","0.605873320861765","0.739114988904813","0.65045102564036","0.828908297474241","0.0213775237748969","0.0110851247724343","NS","NS"
"X.18921","6.28196650610222e-08","0.333708838238724","1.74685011245506e-07","0.503718457719631","-0.22411461943122","-0.0321693551407193","OK_nc","NS"
"X.18922","4.83883881300954e-14","0.00185031294171183","2.37050695640937e-13","0.0098081041480584","0.312158431140854","0.103353937644448","OK_sd","C: Status"
"X.18935","3.0547407081953e-08","0.961408338034861","8.72691187583374e-08","0.980188666200831","-0.222251258336837","0.00161064169779466","OK_nc","NS"
"X.19141","0.0482507743143653","0.678570490332817","0.0648280205392017","0.787699020856829","-0.0818174587844978","0.0137940170308731","OK_nc","NS"
"X.19183","0.0330359985525125","0.177119797590967","0.0457447449344485","0.31876865428507","0.0784202333746151","0.0449041926763213","OK_nc","NS"
"X.19438","6.38611344420128e-15","0.00476085187739515","3.28255906961407e-14","0.021112666658906","0.320191335370911","0.0937553709995597","OK_sd","C: Status"
